Artikelnummer;Bezeichnung;EAN;Netto
13686;Gengenbach im Kinzigtal   ;4005556136865;5.75
13687;Hallstatt in Österreich   ;4005556136872;5.75
13695;Welt der Dinosaurier      ;4005556136957;7.3
13696;Liebste Bauernhoftiere    ;4005556136964;7.3
13697;Bunte Unterwasserwelt     ;4005556136971;7.3
13698;Magische Einhörner        ;4005556136988;7.3
13699;DPR:Bezaubernde Prinzess.1;4005556136995;7.3
13708;Schloss Moritzburg        ;4005556137084;5.75
13709;Großmutters Dachboden     ;4005556137091;5.75
13710;Leuchtende Dragons        ;4005556137107;7.3
13711;Colmar in Frankreich      ;4005556137114;5.75
13712;Lauterbrunnen             ;4005556137121;5.75
13927;Pferdetraum               ;4005556139279;7.3
13928;Die schönsten Einhörner   ;4005556139286;7.3
13967;Sylt                      ;4005556139675;7.55
13968;Three rocks in Cheow,Thail;4005556139682;7.55
13969;Schlacht auf hoher See    ;4005556139699;41.75
13970;Leuchtender Wolf          ;4005556139705;8.25
13971;Alladdin                  ;4005556139712;7.55
13972;WD: Susi und Strolch      ;4005556139729;7.55
13973;WD: 101 Dalmatiner        ;4005556139736;7.55
13974;WD: Dornröschen           ;4005556139743;7.55
13975;Familie auf Reisen        ;4005556139750;7.55
13976;SW: Where's Wookie        ;4005556139767;7.55
13981;Majestätischer Löwe       ;4005556139811;7.55
13997;FC Bayern Saison 2019/20  ;4005556139972;7.55
14082;Rome                      ;4005556140824;7.55
14083;San Francisco             ;4005556140831;7.55
14084;Cape Town                 ;4005556140848;7.55
14085;London                    ;4005556140855;7.55
14086;New York                  ;4005556140862;7.55
14087;Paris                     ;4005556140879;7.55
14171;Harmonie im Dschungel     ;4005556141715;5.75
14179;Golden Retriever          ;4005556141791;5.75
14195;Zauberhafte Einhörner     ;4005556141951;5.75
14210;Bucht der Delfine         ;4005556142101;5.75
14253;Im Herzen Südfrankreichs  ;4005556142538;5.75
14486;Jaguar Nachwuchs          ;4005556144860;5.75
14683;Spaziergang durch Paris   ;4005556146833;5.75
14708;Putzige Hündchen          ;4005556147083;5.75
14709;Verträumtes Cottage       ;4005556147090;5.75
14710;Delphine im Korallenriff  ;4005556147106;5.75
14726;Zarte Stute               ;4005556147267;5.75
14744;Fröhliche Erdmännchen     ;4005556147441;5.75
14745;Wolfsfamilie im Sonnensche;4005556147458;5.75
14755;Weltkarte, politisch      ;4005556147557;5.75
14756;Comer See, Italien        ;4005556147564;5.75
14763;Pferde Selfie             ;4005556147632;5.75
14783;Hund mit Mütze            ;4005556147830;5.75
14785;Flauschiges Vergnügen     ;4005556147854;5.75
14786;Beim Fußballspiel         ;4005556147861;5.75
14787;GEL:Gelini Baby           ;4005556147878;5.75
14788;Guten Freund.gibt man Küss;4005556147885;5.75
14789;Walddrache by Anne Stokes ;4005556147892;5.75
14790;Faultier Selfie           ;4005556147908;5.75
14791;Löwen Babys               ;4005556147915;5.75
14792;Cottage im Herbst         ;4005556147922;5.75
14793;Weiße Raubkatze           ;4005556147939;5.75
14809;Am Wasserloch             ;4005556148097;5.75
14811;Tanz der Delphine         ;4005556148110;5.75
14812;Malerisches London        ;4005556148127;5.75
14813;Ponys in der Heide        ;4005556148134;5.75
14814;Faultier Paul             ;4005556148141;5.75
14816;SW: Star Wars IX          ;4005556148165;5.75
14820;Grindelwalds Verbrechen   ;4005556148202;5.75
14821;Harry Potter in Hogwarts  ;4005556148219;5.75
14824;Katzen im Regal           ;4005556148240;5.75
14825;Einhorn mit Fohlen        ;4005556148257;5.75
14826;Koalas im Baum            ;4005556148264;5.75
14827;Romantischer Teich        ;4005556148271;5.75
14830;Sei einfach du selbst!    ;4005556148301;5.75
14831;Pferd im Mohnfeld         ;4005556148318;5.75
14873;Einhörner am Fluss        ;4005556148738;8.25
14882;Im Feenwald               ;4005556148820;8.25
14898;Funkelnder Eiffelturm     ;4005556148981;8.25
14911;Glitzerndes Pferdepaar    ;4005556149117;8.25
14951;Einhorn im Glitzerwald    ;4005556149513;8.25
14952;Wolf im Nordlicht         ;4005556149520;8.25
14970;Super Mario               ;4005556149704;7.55
14973;Disney Multiproperty      ;4005556149735;69
14987;Detective Pikachu/Pokemon ;4005556149872;5.75
14988;Challange P.-Harry Potter ;4005556149889;7.55
14989;Challenge Puz.-Star Wars  ;4005556149896;7.55
14990;SW: Star Wars IX          ;4005556149902;7.55
14991;SW: Star Wars IX          ;4005556149919;7.55
15050;Leuchtendes New York      ;4005556150502;7.55
15064;London bei Nacht          ;4005556150649;7.55
15075;Jökulsárlón, Island       ;4005556150755;7.55
15077;Colosseum im Abendrot    1;4005556150779;7.55
15082;Gondeln in Venedig        ;4005556150823;7.55
15083;Yosemite Park             ;4005556150830;7.55
15088;Im Wolkenmeer             ;4005556150885;7.55
15089;Paris im Morgenglanz      ;4005556150892;7.55
15094;Sonne über Island         ;4005556150946;7.55
15102;Mit dem Bulli über Brenner;4005556151028;7.55
15103;Ooh Lala                  ;4005556151035;7.55
15104;San Fran.,Oakl.Bay Bridge ;4005556151042;7.55
15109;WD:Disney Gruppenfoto     ;4005556151097;7.55
15152;Krypt Gold                ;4005556151523;7.55
15153;Heißluftball.über Myanmar ;4005556151530;7.55
15154;Great Ocan Road, Austral. ;4005556151547;7.55
15155;Ayers Rock in Australien  ;4005556151554;7.55
15156;Insel Praslin Seychellen  ;4005556151561;7.55
15157;Stratovulkan Mount Hood   ;4005556151578;7.55
15158;Regenbog.über Machu Picchu;4005556151585;7.55
15159;Elefant in Masai Mara Nati;4005556151592;7.55
15160;Stolzer Löwe              ;4005556151608;7.55
15161;Schloss Neuschwanstein   1;4005556151615;7.55
15162;Frankfurt am Main         ;4005556151622;7.55
15166;Challenge Puz.-Pokémon    ;4005556151660;7.55
15170;Harry Potter gg.Voldemort ;4005556151707;7.55
15171;Der Zauberschüler H.Potter;4005556151714;7.55
15172;Nächtlicher Zauberwald    ;4005556151721;7.55
15184;Romantisches Cottage      ;4005556151844;7.55
15185;Wolfsfamilie im Sommer    ;4005556151851;7.55
15187;Barcelona von Oben        ;4005556151875;7.55
15258;Chupa Chups I             ;4005556152582;7.55
15259;Süße Alpakas              ;4005556152599;7.55
15260;Krypt Black               ;4005556152605;7.55
15266;DCL:Die schön.DisneyThemen;4005556152667;7.55
15391;DMM:Retro Mickey          ;4005556153916;7.55
15401;Frida Kahlo de Rivera     ;4005556154012;7.55
15434;AX: Asterix Familienfoto  ;4005556154340;7.55
15652;Politische Weltkarte      ;4005556156528;7.55
15785;DCL: Disney's Weltkarte   ;4005556157853;7.55
15786;Malerische Windmühle      ;4005556157860;7.55
15804;Norwegischer Fjord        ;4005556158041;7.55
15836;Frauenkirche, Dresden     ;4005556158362;7.55
15944;Im Morgenglanz            ;4005556159444;7.55
15964;Krypt Silber              ;4005556159642;7.55
15967;GEL: Badespaß             ;4005556159673;7.55
15983;99 atemberaubende Tiere   ;4005556159833;7.55
15984;Emoji II                  ;4005556159840;7.55
16099;DMM: Shaped Mickey        ;4005556160990;9.75
16187;Allianz Arena             ;4005556161874;13.25
16213;Universum                 ;4005556162130;12.3
16215;99 beautiful red things   ;4005556162154;12.3
16221;Ice Cream Shop            ;4005556162215;12.3
16223;Windmühle an der Ostsee   ;4005556162239;12.3
16227;Blick auf Cinque Terre    ;4005556162277;12.3
16235;99 Katzen                 ;4005556162352;12.3
16241;Passage to Paris          ;4005556162413;12.3
16254;Geteilte Stadt            ;4005556162543;12.3
16282;Bergmagie                 ;4005556162826;12.3
16297;Cottage in England        ;4005556162970;12.3
16317;Blick auf Rio             ;4005556163175;12.3
16318;WD:Disney'smag.Märchenbuch;4005556163182;12.3
16326;Idyllisches Südfrankreich ;4005556163267;12.3
16345;Malerisches Notre Dame  15;4005556163458;12.3
16354;Farbtupfer in New York;4005556163540;12.3
16355;Dubai am Persischen Golf  ;4005556163557;12.3
16358;Winterliche Schlucht      ;4005556163588;12.3
16359;Sonnenaufgang im Paradies ;4005556163595;12.3
16360;Kunterbunte Erde          ;4005556163601;12.3
16361;Das Krachmacher Regal     ;4005556163618;12.3
16607;Wasserfälle von Iguazu    ;4005556166077;15.75
16608;GEL:Küche,Kochen,Leidensch;4005556166084;15.75
16622;Feuerwerk über Sydney     ;4005556166220;15.1
16626;Die grüne Insel           ;4005556166268;15.75
16627;Stimmungsvolles London    ;4005556166275;15.75
16640;Französische Idylle       ;4005556166404;15.75
16652;Aimee Steward:Groß.Tierwel;4005556166527;15.75
16685;Welt der Bücher           ;4005556166855;15.75
16698;World Wonders             ;4005556166985;15.75
16699;Hängematte am Strand      ;4005556166992;15.75
16701;SW: Star Wars Universum   ;4005556167012;15.75
16702;Versammlung am Wasserloch ;4005556167029;15.75
16704;Lebendige Unterwasserwelt ;4005556167043;15.75
16706;Meine liebsten Briefmarken;4005556167067;15.75
17062;Schloss Neuschw.i.Winter  ;4005556170623;23.5
17064;GEL: Gelini auf Reisen    ;4005556170647;23.5
17072;Versteckte Tiger          ;4005556170722;23.5
17075;Flat Iron Building        ;4005556170753;23.5
17076;Reisterrassen in Asien    ;4005556170760;23.5
17080;99 Beaut.Places of Europe ;4005556170807;23.5
17081;Hamnoy, Lofoten           ;4005556170814;23.5
17432;WD:Mickey als Künstler    ;4005556174324;41.75
17433;NY - the City never sleeps;4005556174331;41.75
17434;GEL:Gelini Puppenhaus     ;4005556174348;41.75
17825;Magisches Bücherregal XXL ;4005556178254;110
17826;WD:Unverg.Disney Momente  ;4005556178261;270
17828;DMM:Mickeys 90. Geburtstag;4005556178285;270
17829;Paris                     ;4005556178292;110
17934;Sort Your Puzzle          ;4005556179343;8.15
17954;Flasche P-Conserv.Permanen;4005556179541;5.95
17956;Roll Your Puzzle;4005556179565;8.8
17957;Roll your Puzzle! XXL     ;4005556179572;15.99
17962;Puzzlemappe für 1000Teile;4005556179626;29.5
17973;Puzzle Board;4005556179732;70
18020;WG: Zaubermicros          ;4005556180202;2.9
18029;String it Midi: Panda&Fox ;4005556180295;8.15
18030;String it Midi:DPR:Princes;4005556180301;8.15
18031;String it Midi: Dinosaurs ;4005556180318;8.15
18032;String it Midi:SPI:Spiderm;4005556180325;8.15
18033;String it Mini: Heart     ;4005556180332;5.1
18034;String it Mini: Butterflie;4005556180349;5.1
18035;String it Mini: Vehicles  ;4005556180356;5.1
18036;String it Mini: DR: Dragon;4005556180363;5.1
18047;4S Avengers Spider-Man    ;4005556180479;10.1
18048;4S Avengers Groot         ;4005556180486;10.1
18049;4S Transformers           ;4005556180493;10.1
18051;4S Wild Cats              ;4005556180516;10.1
18052;String it Maxi: 3D-Star   ;4005556180523;15.25
18053;My first Mosaic Cute Anima;4005556180530;9.99
18054;String it Midi:Cute Animal;4005556180547;8.15
18058;WG: Micros Detektiv       ;4005556180585;3.05
18059;XOOMY® Fantasy            ;4005556180592;13.3
18060;Be Creative Webrahmen     ;4005556180608;3.35
18061;Be Creative Freundschaftsb;4005556180615;3.35
18062;Be Creative Seepferdchen  ;4005556180622;3.35
18063;Be Creative Pompontiere   ;4005556180639;3.35
18065;String it Maxi: 3D-Heart  ;4005556180653;15.25
18066;String it Mini:Pink Princ.;4005556180660;5.1
18067;String it Mini: Pinguine  ;4005556180677;5.1
18068;String it Mini: Rabbit    ;4005556180684;5.1
18070;Blazelets Style Set       ;4005556180707;4.95
18071;Blazelets Style Studio    ;4005556180714;17.1
18072;Blazelets Refill          ;4005556180721;2.99
18075;Mag. Perlenzauber Frozen  ;4005556180752;15.95
18076;String it Midi: Frozen D/F;4005556180769;8.15
18084;Light Doodle              ;4005556180844;15.95
18086;Lightdoodle Froz.2     D/F;4005556180868;18.95
18087;Treasure Pearls Friendship;4005556180875;4.95
18088;Treasure Pearls Beauty    ;4005556180882;4.95
18089;Treasure Pearls Happiness ;4005556180899;4.95
18090;Treasure Pearls Surprise  ;4005556180905;2.95
18150;WG: Leuchtend.Gewächshaus ;4005556181506;5.7
18181;Elektro-Leuchtturm SXMiniD;4005556181810;5.9
18192;Alarmanlage SXMini        ;4005556181926;5.9
18195;SX Mini Elektro Türschild ;4005556181957;5.9
18214;So Styly Tattoos          ;4005556182145;7.4
18227;Sticken ohne Nadel        ;4005556182275;3.35
18228;Strickliesel              ;4005556182282;3.35
18229;Prickeln                  ;4005556182299;3.35
18230;Papierflechten            ;4005556182305;3.35
18280;Freundschaftsbändchen     ;4005556182800;7.4
18320;Tattoos FB-Cool Summer    ;4005556183203;7.4
18334;Glitzerbilder Butterflies ;4005556183340;7.4
18335;Glitzerbilder Lit.Friends ;4005556183357;7.4
18341;Mosaic Junior 4+: Horses  ;4005556183418;7.2
18342;Mosaic Junior 4+: Princess;4005556183425;7.2
18347;Mosaic Midi Tropical      ;4005556183470;7.2
18348;Mosaic Midi Mermaid       ;4005556183487;7.2
18351;Mosaic Midi: Cactus       ;4005556183517;7.2
18353;Mosaic Junior: Cats       ;4005556183531;7.2
18399;So StylyMag.Perlenzauber  ;4005556183999;7.4
18513;Mag. Perlenzauber Einhorn ;4005556185139;12.5
18539;Xoomy Maxi                ;4005556185399;29.99
18601;XOOMY®Midi Sparkly horses ;4005556186013;13.3
18607;WG Maxi Urzeit            ;4005556186075;16.25
18618;WG:Exp.Licht,Wasser,Luft  ;4005556186181;17.1
18666;XOOMY® girls              ;4005556186662;13.3
18710;XOOMY® Midi Unicorn       ;4005556187102;13.3
18712;Perlentiere               ;4005556187126;10.55
18754;SA Kristal.+Edelst.Relaun.;4005556187546;25
18756;SA Midi Labor der Experim.;4005556187560;12.1
18758;WG: Mini Schlingpflanzen  ;4005556187584;5.7
18879;Abent. Raumfahrt SXMidi   ;4005556188796;12.1
18906;SX Maxi Triops&Dinosaurier;4005556189069;25
18937;WOW:Chemielabor SXMaxi    ;4005556189373;25
18941;Exit Adventskalender 2019 ;4005556189410;13.95
18944;SA Mini Elektro-Leuchtt.'1;4005556189441;5.9
18945;SA Mini Alarmanlage'19    ;4005556189458;5.9
18946;SA Mini Geheimcodes'19    ;4005556189465;5.9
18951;SA Midi Abent.Raumfahrt'19;4005556189519;12.1
18952;SA Midi Erneuerb.Energ.'19;4005556189526;12.1
18953;SA Maxi WOW Chemielabor'19;4005556189533;25
18954;SA Maxi Triops&Dinos.'19  ;4005556189540;25
18959;WG: Adventskalender 2019  ;4005556189595;13.9
18988;WG:5 Fälle für Spürnase   ;4005556189885;5.7
18992;WG: Mini Wind & Wetter    ;4005556189922;5.7
18993;WG: Mineralien u.Edelst.  ;4005556189939;5.7
19004;Antike Weltkarte          ;4005556190041;7.55
19018;Unter Palmen              ;4005556190188;7.55
19110;Anne Stokes: Sehnsucht    ;4005556191109;7.55
19112;Ostseebad Ahlbeck,Usedom  ;4005556191123;7.55
19137;Magisches Bücherregal     ;4005556191376;7.55
19138;Grachtenfahrt in Amsterdam;4005556191383;7.55
19139;Am Thunersee, Bern 1000p;4005556191390;7.55
19145;Korallenbucht             ;4005556191451;7.55
19146;Arktische Wölfe  1000p;4005556191468;7.55
19148;Stolze Leopardenmutter    ;4005556191482;7.55
19216;Karwendelgebirge, Österr. ;4005556192168;7.55
19298;Kurioses Küchenregal      ;4005556192984;7.55
19367;Eibsee m.Wettersteingeb.  ;4005556193677;7.55
19371;99 Beautiful Plac.on Earth;4005556193714;7.55
19389;Zen Baum                  ;4005556193899;7.55
19418;Mag. Bücherregal Nr. 2    ;4005556194186;7.55
19423;Monte Pelmo,Venetien,Ital.;4005556194230;7.55
19426;München                   ;4005556194261;7.55
19427;Im Piemont, Italien 1000p;4005556194278;7.55
19455;Berlin bei Nacht          ;4005556194551;7.55
19457;Hamburg                   ;4005556194575;7.55
19458;Köln                      ;4005556194582;7.55
19473;sheepw:Schöner Tag zum Ab.;4005556194735;7.55
19477;Phra Nang Beach,Krabi     ;4005556194773;7.55
19478;Unterwasserromantik       ;4005556194780;7.55
19479;Maritime Souvenirs        ;4005556194797;7.55
19480;Picknick auf der Wiese    ;4005556194803;7.55
19482;Grandioses Gartenregal    ;4005556194827;7.55
19483;GEL:Gelini im Bücherregal ;4005556194834;7.55
19538;Mystisches Licht          ;4005556195381;7.55
19539;Wasserfall vor Kirkjufell ;4005556195398;7.55
19549;SW:Das Erwachen der Macht ;4005556195497;7.55
19606;Fahrräder in Amsterdam    ;4005556196067;7.55
19608;Bergwiese im Morgenrot    ;4005556196081;7.55
19611;Abend in Santorini        ;4005556196111;7.55
19619;Dresden Canaletto Blick   ;4005556196197;7.55
19620;Nürnberg                 1;4005556196203;7.55
19621;Heidelberger Abendstimmung;4005556196210;7.55
19637;Blick auf die Tower Bridge;4005556196371;7.55
19638;Mystische Drachen         ;4005556196388;7.55
19642;99 lustige Tiere          ;4005556196425;7.55
19643;Reise um die Welt         ;4005556196432;7.55
19644;Verborgene Welt           ;4005556196449;7.55
19648;FC Bayern M. Saison 16/17 ;4005556196487;7.45
19664;Patronin der Wölfe        ;4005556196647;7.55
19673;Vogelparadies             ;4005556196739;7.55
19674;WD:Schneewittchen         ;4005556196746;7.55
19675;WD: Fantasia              ;4005556196753;7.55
19676;WD:Dumbo                  ;4005556196760;7.55
19677;WD:Bambi                  ;4005556196777;7.55
19678;WD:Cinderella             ;4005556196784;7.55
19684;Magische Märchenstunde    ;4005556196845;7.55
19701;GEL:Gel.im Sommerurlaub   ;4005556197019;7.55
19702;Berlin Museumsinsel       ;4005556197026;7.55
19704;Winterwölfe               ;4005556197040;7.55
19706;Visual Statements         ;4005556197064;7.55
19710;Erfindergeist            1;4005556197101;7.55
19711;Auf den Lofoten           ;4005556197118;7.55
19712;Großartiges New York    10;4005556197125;7.55
19743;WD:Peter Pan              ;4005556197439;7.55
19744;WD:Dschungel Buch         ;4005556197446;7.55
19745;WD:Arielle                ;4005556197453;7.55
19746;WD:Die Schöne und das Bies;4005556197460;7.55
19747;WD:Der König der Löwen    ;4005556197477;7.55
19781;Regensburg,Blick auf Altst;4005556197811;7.55
19782;Koblenz, Deutsches Eck    ;4005556197828;7.55
19783;Idyllische Wartburg       ;4005556197835;7.55
19784;Elbphilharmonie Hamburg   ;4005556197842;7.55
19790;Opas Schuppen             ;4005556197903;7.55
19791;Wale im Mondschein        ;4005556197910;7.55
19792;New York                  ;4005556197927;7.55
19793;Mystisches Einhorn        ;4005556197934;7.55
19794;Allerlei Gewürze          ;4005556197941;7.55
19795;GEL:Spieleab.bei d.Gelini ;4005556197958;7.55
19822;Tropische Stimmung        ;4005556198221;7.55
19829;Start living your dream   ;4005556198290;7.55
19830;Stetind in Nord-Norwegen  ;4005556198306;7.55
19831;Happy Wife Happy Life     ;4005556198313;7.55
19832;Dolomitenjuwel            ;4005556198320;7.55
19833;Prächtige Unterwasserwelt ;4005556198337;7.55
19834;Merlins Labor             ;4005556198344;7.55
19836;Afrikanische Impressionen ;4005556198368;7.55
19837;Abenteuer im Dschungel    ;4005556198375;7.55
19873;AX:Asterix in Italien     ;4005556198733;7.55
19877;Sonnenuntergang über Amrum;4005556198771;7.55
19878;Schloss Ludwigsburg       ;4005556198788;7.55
19879;FC Bayern Saison 2018/19  ;4005556198795;7.55
19884;Reif für die Insel St. Pie;4005556198849;7.55
19890;Sehenswürdigkeiten Weltwei;4005556198900;7.55
19896;FC Bayern '17/18 J.H.     ;4005556198962;7.5
19897;Porsche 911R              ;4005556198979;7.55
19950;Exit 1: Sternwarte        ;4005556199501;7.55
19951;Exit 2: Tempel in Ankor   ;4005556199518;7.55
19952;Exit 3: Hexenküche        ;4005556199525;7.55
19953;Exit 4: Im U-Boot         ;4005556199532;7.55
19954;Exit 5: Im Drachenlabor   ;4005556199549;7.55
19955;Exit 6: Im Vampirschloss  ;4005556199556;7.55
20304;Auto Monster              ;4005556203048;1.35
20305;Blaulicht                 ;4005556203055;1.35
20306;Starke Panzer             ;4005556203062;1.35
20307;Power Traktor             ;4005556203079;1.35
20308;Superloks                 ;4005556203086;1.35
20309;Ozeanriesen               ;4005556203093;1.35
20310;Ultra Jets                ;4005556203109;1.35
20311;Kraftprotze               ;4005556203116;1.35
20312;Hot Bikes                 ;4005556203123;1.35
20323;High Speed                ;4005556203239;1.35
20328;BM:Biene Maja Schw. Thekla;4005556203284;1.35
20329;WI:Wickie Mau Mau         ;4005556203291;1.35
20331;Car Tuning                ;4005556203314;1.35
20332;Car Racing                ;4005556203321;1.35
20334;Luxus Klasse              ;4005556203345;1.35
20335;Heiße Prototypen          ;4005556203352;1.35
20337;Best of Germany           ;4005556203376;1.35
20342;Fun & Drive (Supertrumpf) ;4005556203420;1.35
20343;Hybrid&E-Power (Supertr.) ;4005556203437;1.35
20344;Starke SUV's (Supertr.)   ;4005556203444;1.35
20347;MB: Bewegungs Mau Mau     ;4005556203475;1.35
20348;Heul doch - Mau Mau       ;4005556203482;5.35
20349;TKKG Gangsterjagd         ;4005556203499;4.2
20355;Hokus-Pokus Flipibus      ;4005556203550;13.5
20416;Frozen 2 Jun.Laby. D/F/I/N;4005556204168;13.75
20420;Hunde                     ;4005556204205;1.35
20421;Katzen                    ;4005556204212;1.35
20422;Pferde & Ponys            ;4005556204229;1.35
20423;Tierkinder                ;4005556204236;1.35
20425;"DFZ: Lotti Karotti""Hop,Hop";4005556204250;18.95
20430;Kinder Mau Mau            ;4005556204304;1.35
20431;Schwarzer Peter Kaminkehr.;4005556204311;1.35
20432;Schwarzer Peter Schaf     ;4005556204328;1.35
20433;Lotti Karotti Quartett    ;4005556204335;1.35
20435;MW:Der Maulwurf  Quartett ;4005556204359;1.35
20451;44 Cats memory®           ;4005556204519;9.85
20528;Disney Frozen 2 (MBS)     ;4005556205288;4.2
20529;Super Mario Dice-Challenge;4005556205295;4.2
20752;Kuhhandel Master          ;4005556207527;5.35
20753;Kuhhandel                 ;4005556207534;5.35
20754;Elfer raus                ;4005556207541;5.35
20756;Elfer raus! Master        ;4005556207565;5.35
20760;Elfer raus! Junior        ;4005556207602;5.35
20761;Scotland Yard Kartenspiel ;4005556207619;5.35
20762;Abluxxen                  ;4005556207626;5.35
20764;Dumm gelaufen!            ;4005556207640;5.35
20765;DREIst                    ;4005556207657;5.35
20766;Level 8                   ;4005556207664;5.35
20767;Level 8 Master            ;4005556207671;5.35
20784;Black Jacky               ;4005556207848;5.35
20789;Quizduell-Mini '18        ;4005556207893;6.8
20793;Guiness World Records     ;4005556207930;5.35
20794;Bay.München Elfer raus'19 ;4005556207947;5.35
21108;DFZ: Frozen memory®       ;4005556211081;9.85
21122;memory® XL                ;4005556211227;11.5
21123;Kakerlaloop               ;4005556211234;24
21130;Mein erstes memory®       ;4005556211302;8.5
21157;DFZ:Mein mag.Wettlaufspiel;4005556211579;11
21200;Flotti Karotti            ;4005556212002;25.75
21204;FS: My first memory®      ;4005556212040;9.85
21205;DR:Jun.Labyrinth        D/;4005556212057;13.75
21210;Junior Labyrinth          ;4005556212101;13.75
21213;Das verdrehte Labyrinth   ;4005556212132;11.3
21267;MW:Maulw.u.d.Kullerblumen ;4005556212675;12.1
21269;Kunterbunter Spielezoo    ;4005556212699;7.5
21273;DCA:Cars3 Jun.Labyrinth   ;4005556212736;13.75
21275;Tierkinder memory®        ;4005556212750;8.5
21282;FS:Fire.Sam Jun.Labyrinth ;4005556212828;13.75
21291;DCA: Cars 3 memory®       ;4005556212910;9.85
21298;MB:Wissen,Lachen,Sach.mach;4005556212989;11.1
21301;Stoopido                  ;4005556213016;13.25
21322;PJ Masks memory®          ;4005556213221;9.85
21325;Plitsch-Platsch Pinguin'17;4005556213252;15.95
21353;Monsterst.Glibber-Klatsch ;4005556213535;12.75
21354;MB: XL Bewegungsdomino    ;4005556213542;11.1
21371;Wer war's? Jubi-Ausgabe   ;4005556213719;29.5
21372;Junior Sagaland           ;4005556213726;9.9
21398;PJ Masks Helden der Nacht ;4005556213986;12.75
21402;Was passt zusammen?       ;4005556214020;7.5
21403;Tiere und ihre Kinder     ;4005556214037;7.5
21404;Blinde Kuh                ;4005556214044;7.5
21411;MickeyM.90J.memory®  D/F/I;4005556214112;9.85
21415;Peppa Pig memory®     D;4005556214150;9.85
21417;4 erste Spiele            ;4005556214174;12.95
21420;Tempo, kleine Schnecke!   ;4005556214204;12.95
21422;Hämmerchen-Spiel          ;4005556214228;12.95
21423;Welches Tier passt hier?  ;4005556214235;7.5
21424;Spielhaus                 ;4005556214242;12.95
21435;Junior Pharao             ;4005556214358;12.75
21437;M.erstes memory® Fahrzeuge;4005556214372;8.5
21441;Kinderspiele aus a. Welt  ;4005556214419;12.75
21444;Dragon 3 memory®          ;4005556214440;9.85
21452;Junior memory®            ;4005556214525;8.5
21464;Nuss voraus!              ;4005556214648;22.5
21470;Eye Eye Captain           ;4005556214709;17.95
21556;Lotti Karotti             ;4005556215560;14.75
21570;MW:Maulwurf Lieblingsspiel;4005556215706;11.35
21854;Wer war's?                ;4005556218547;30.5
21939;Meine erste Zaubershow    ;4005556219391;10.75
21940;Die große Zaubershow      ;4005556219407;18.5
21962;Stapelmännchen            ;4005556219629;7.5
22009;Make'n' Break Junior      ;4005556220090;14.95
22093;Schnappt Hubi!            ;4005556220939;30.5
22167;MW: Maulwurf schaut genau ;4005556221677;7.5
22171;CLA: Claas memory®        ;4005556221714;8.5
22207;DPR:Disn.Princess memory® ;4005556222070;9.85
22212;Kakerlakak                ;4005556222124;20.5
22236;Äpfelchen                 ;4005556222360;9.75
22246;Billy Biber               ;4005556222469;15.95
22267;Sau-Bande!                ;4005556222674;15.95
22289;Scotland Yard Junior      ;4005556222896;10.75
22300;Kakerlacula               ;4005556223008;24
22314;DFZ:Frozen Jun.Labyrinth  ;4005556223145;13.75
22316;Flippi Flatter            ;4005556223169;21.25
22334;Break Free                ;4005556223343;17.1
22337;Angelspiel                ;4005556223374;13.8
23013;Tierbaby memory®          ;4005556230136;4.2
23063;Nanu                      ;4005556230631;4.2
23081;Gruselino                 ;4005556230815;4.2
23082;Schoko Hexe               ;4005556230822;4.2
23099;Sticken ohne Nadel        ;4005556230990;4.2
23103;Kinder memory®            ;4005556231034;4.2
23114;Affenbande                ;4005556231140;4.2
23115;Clown                     ;4005556231157;4.2
23119;Max Mümmelmann            ;4005556231195;4.2
23160;Kuh & Co.                 ;4005556231607;4.2
23162;Lotti Karotti             ;4005556231621;4.2
23163;Zauberkreisel             ;4005556231638;4.2
23206;Labyrinth das Kartenspiel ;4005556232062;4.2
23244;MW Maulwurf Versteckspiel ;4005556232444;4.2
23274;DCA: Piston Cup           ;4005556232741;4.2
23280;Billy Biber               ;4005556232802;4.2
23289;MB: Wissen und Lachen     ;4005556232895;4.2
23293;Wer war's?                ;4005556232932;4.2
23294;Think® Kids Logik-Rätsel  ;4005556232949;4.2
23318;Sagaland                  ;4005556233182;4.2
23334;Tempo, kleine Fische!     ;4005556233342;4.2
23352;Schnappt Hubi (MBS)       ;4005556233526;4.2
23354;Zwei erste Spiele         ;4005556233540;4.2
23381;Scotland Yard             ;4005556233816;4.2
23382;MB:Wissen&Lachen Deutschl.;4005556233823;4.2
23390;3 gewinnt!                ;4005556233908;4.2
23391;Kakerlakak                ;4005556233915;4.2
23392;La Cucaracha              ;4005556233922;4.2
23393;Lotti Karotti Wettrennen  ;4005556233939;4.2
23400;Saubande (MBS)            ;4005556234004;4.2
23402;DFZ: Auf zum Eispalast    ;4005556234028;4.2
23406;WI: Schatz ahoi!          ;4005556234066;4.2
23407;BM: Honig-Wettlauf        ;4005556234073;4.2
23409;Schwarzer Peter          D;4005556234097;4.2
23424;Kakerlaloop (MBS)         ;4005556234240;4.2
23426;Der zerstreute Pharao(MBS);4005556234264;4.2
23427;Quatsch Koffer packen     ;4005556234271;4.2
23428;Monster Wanted            ;4005556234288;4.2
23430;FS: Einsatz für Sam       ;4005556234301;4.2
23432;DR: Das gr. Drachenrennen ;4005556234325;4.2
23433;MB: Rund um die Natur     ;4005556234332;4.2
